id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
74581370,RP_050927_04_C02,48669,Ubash3b,"ubiquitin associated and SH3 domain containing, B",72828,9,coronal,n/a,1.145,734.821,880.963,188,258
79488927,RP_070129_01_A08,21174,Tcf4,transcription factor 4,21413,18,coronal,n/a,1.143,3078.316,3589.966,162,216
1968,RP_Baylor_253996,47932,Snhg7,small nucleolar RNA host gene (non-protein coding) 7,72091,2,coronal,n/a,1.141,6099.403,7333.856,188,258
2191,RP_040526_01_E02,13626,Ephb6,Eph receptor B6,13848,6,coronal,n/a,1.140,2013.324,2424.238,188,258
200,RP_Baylor_102666,12209,Cck,cholecystokinin,12424,9,coronal,n/a,1.139,3553.958,4282.178,188,258
79490110,RP_070205_01_F04,11603,Apoe,apolipoprotein E,11816,7,coronal,n/a,1.138,2898.096,2899.781,188,214
1571,RP_040428_01_B06,20277,Slc20a1,"solute carrier family 20, member 1",20515,2,coronal,n/a,1.135,924.586,1117.615,188,258
851,RP_Baylor_102986,18978,Ptgds,prostaglandin D2 synthase (brain),19215,2,coronal,n/a,1.135,1180.211,1426.981,188,258
75042260,RP_060412_02_D02,37084,Tk2,"thymidine kinase 2, mitochondrial",57813,8,coronal,n/a,1.135,1524.171,1925.026,180,258
74750014,RP_060220_05_E04,56289,A030009H04Rik,RIKEN cDNA A030009H04 gene,80515,11,coronal,n/a,1.134,662.764,817.803,183,256
79556616,RP_071018_03_D06,15325,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,15550,13,coronal,n/a,1.133,288.987,349.889,188,258
1127,RP_Baylor_103128,22386,Ywhah,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",22629,5,coronal,n/a,1.133,3925.151,4754.470,188,258
1263,RP_Baylor_103342,79944,Plxnb2,plexin B2,140570,15,coronal,n/a,1.133,527.612,639.242,188,258
73769323,RP_051121_04_B08,73086,Lhfp,lipoma HMGIC fusion partner,108927,3,coronal,n/a,1.132,256.719,265.107,184,215
211,RP_Baylor_103208,35321,Ccnl2,cyclin L2,56036,4,coronal,n/a,1.131,1075.157,1304.728,188,258
1772,RP_040604_01_G06,73295,Mmaa,methylmalonic aciduria (cobalamin deficiency) type A,109136,8,coronal,n/a,1.129,337.235,410.077,188,258
74724639,RP_060220_04_A07,72096,Celsr3,"cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)",107934,9,coronal,n/a,1.129,1884.875,2292.094,188,258
67881552,RP_041018_01_E09,20359,Smpd1,"sphingomyelin phosphodiesterase 1, acid lysosomal",20597,7,coronal,n/a,1.128,2976.863,2989.083,188,213
594,RP_040315_01_03,15983,Impact,imprinted and ancient,16210,18,coronal,n/a,1.128,756.264,1205.312,119,214
1124,RP_Baylor_103127,22385,Ywhag,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide",22628,5,coronal,n/a,1.127,3402.008,4141.755,188,258
74882565,RP_060315_04_F02,49986,F13a1,"coagulation factor XIII, A1 subunit",74145,13,coronal,n/a,1.125,312.721,381.579,188,258
479,RP_040324_01_F01,14191,Gad1,glutamate decarboxylase 1,14415,2,coronal,n/a,1.124,2032.488,2481.607,188,258
1458,RP_040428_01_B03,14661,Gtf2h4,"general transcription factor II H, polypeptide 4",14885,17,coronal,n/a,1.121,284.389,348.015,188,258
2725,RP_Baylor_103109,22167,Wnt10b,wingless related MMTV integration site 10b,22410,15,coronal,n/a,1.120,243.329,323.758,159,237
2339,RP_040526_01_A10,16289,Kcnj15,"potassium inwardly-rectifying channel, subfamily J, member 15",16516,16,coronal,n/a,1.118,325.706,399.946,188,258
2629,RP_040407_02_E09,23818,Srp54a,signal recognition particle 54A,24067,12,coronal,n/a,1.117,2290.413,2875.027,184,258
77340494,RP_070116_02_D07,11341,Adrb1,"adrenergic receptor, beta 1",11554,19,coronal,n/a,1.116,395.276,540.683,169,258
1130,RP_Baylor_103129,22387,Ywhaq,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide",22630,12,coronal,n/a,1.112,1244.008,1534.985,188,258
2129,RP_Baylor_102712,12790,Csrp1,cysteine and glycine-rich protein 1,13007,1,coronal,n/a,1.112,228.764,282.287,188,258
248328,RP_040507_03_B04,84598,Tbl3,transducin (beta)-like 3,213773,17,coronal,n/a,1.111,892.330,1102.408,188,258
2289,RP_Baylor_103305,58851,Hes7,hairy and enhancer of split 7 (Drosophila),84653,11,coronal,n/a,1.109,709.867,878.687,188,258
53,RP_Baylor_103263,43572,Mansc1,MANSC domain containing 1,67729,6,coronal,n/a,1.108,4525.580,5604.155,188,258
248335,RP_040526_01_A03,52339,Paqr4,progestin and adipoQ receptor family member IV,76498,17,coronal,n/a,1.107,583.289,605.273,188,216
2137,RP_Baylor_103408,92824,Clip2,CAP-GLY domain containing linker protein 2,269713,5,coronal,n/a,1.107,1819.079,2254.911,188,258
77371825,RP_070116_02_E06,19046,Ptprz1,"protein tyrosine phosphatase, receptor type Z, polypeptide 1",19283,6,coronal,n/a,1.107,336.639,417.412,188,258
75988666,RP_060620_02_E10,16775,Ltk,leukocyte tyrosine kinase,17005,2,coronal,n/a,1.104,463.357,576.032,188,258
73994715,RP_051214_03_E10,16871,Lyst,lysosomal trafficking regulator,17101,13,coronal,n/a,1.100,888.972,1109.054,188,258
73925720,RP_051214_03_B07,92886,Adamtsl3,ADAMTS-like 3,269959,7,coronal,n/a,1.098,1350.506,1687.727,188,258
356083,RP_040617_01_G04,43732,Rbm18,RNA binding motif protein 18,67889,2,coronal,n/a,1.098,2395.996,2995.110,188,258
1938,RP_040604_02_A08,72848,Obfc1,oligonucleotide/oligosaccharide-binding fold containing 1,108689,19,coronal,n/a,1.097,1726.152,2160.100,188,258
77925007,RP_070212_03_A06,84700,Aldh5a1,"aldhehyde dehydrogenase family 5, subfamily A1",214579,13,coronal,n/a,1.095,359.463,636.972,133,258
74800925,RP_060315_02_A09,71864,Rnh1,ribonuclease/angiogenin inhibitor 1,107702,7,coronal,n/a,1.095,384.237,481.710,188,258
1699,RP_040526_02_D07,86552,Dner,delta/notch-like EGF-related receptor,227325,1,coronal,n/a,1.095,1199.529,1503.830,188,258
74272917,RP_050915_04_C07,33162,Col5a3,"collagen, type V, alpha 3",53867,9,coronal,n/a,1.094,223.968,220.456,182,196
2421,RP_040407_02_D12,86531,Ndufs1,NADH dehydrogenase (ubiquinone) Fe-S protein 1,227197,1,coronal,n/a,1.094,949.964,1191.922,188,258
2563,RP_Baylor_103032,20140,Sfrp1,secreted frizzled-related protein 1,20377,8,coronal,n/a,1.093,498.110,625.356,188,258
1639,RP_040507_01_G11,44109,Slc25a22,"solute carrier family 25 (mitochondrial carrier, glutamate), member 22",68267,7,coronal,n/a,1.092,533.057,669.857,188,258
1840,RP_040507_02_G12,20289,Slc2a3,"solute carrier family 2 (facilitated glucose transporter), member 3",20527,6,coronal,n/a,1.092,1041.897,1309.738,188,258
71836747,RP_051017_02_A02,33901,Tbc1d8,"TBC1 domain family, member 8",54610,1,coronal,n/a,1.092,256.806,322.825,188,258
67855413,RP_041018_01_B05,35774,Gosr2,golgi SNAP receptor complex member 2,56494,11,coronal,n/a,1.092,301.704,469.100,152,258
356857,RP_040617_01_H06,18968,Ptbp1,polypyrimidine tract binding protein 1,19205,10,coronal,n/a,1.091,1494.748,1890.284,187,258
71924388,RP_050623_03_F01,23686,Ly6h,"lymphocyte antigen 6 complex, locus H",23934,15,coronal,n/a,1.091,981.106,1234.206,188,258
168,RP_Baylor_102649,12013,Btg3,B cell translocation gene 3,12228,16,coronal,n/a,1.091,429.710,540.733,188,258
544326,RP_040625_01_H08,46752,Phyhipl,phytanoyl-CoA hydroxylase interacting protein-like,70911,10,coronal,n/a,1.090,2177.948,2743.070,188,258
74581443,RP_060220_04_H04,127958,Panx2,pannexin 2,406218,15,coronal,n/a,1.087,253.689,320.154,188,258
293663,RP_040604_02_H02,84444,Prpsap2,phosphoribosyl pyrophosphate synthetase-associated protein 2,212627,11,coronal,n/a,1.087,754.829,786.548,188,213
71,RP_Baylor_102607,108616,9130024F11Rik,RIKEN cDNA 9130024F11 gene,329160,1,coronal,n/a,1.086,1557.226,1967.098,188,258
2265,RP_Baylor_102824,14461,Gnat1,"guanine nucleotide binding protein, alpha transducing 1",14685,9,coronal,n/a,1.085,493.812,624.371,188,258
71836846,RP_051017_02_C09,51256,Arhgap12,Rho GTPase activating protein 12,75415,18,coronal,n/a,1.085,319.182,403.686,188,258
79591567,RP_071204_04_B10,18254,Cntn3,contactin 3,18488,6,coronal,n/a,1.085,2274.775,2877.550,188,258
1418,RP_Baylor_103036,20186,Shh,sonic hedgehog,20423,5,coronal,n/a,1.085,234.955,297.265,188,258
71016664,RP_050725_03_B04,18988,Ptgs2,prostaglandin-endoperoxide synthase 2,19225,1,coronal,n/a,1.082,770.435,977.537,188,258
79488931,RP_070129_01_A11,19993,Satb1,special AT-rich sequence binding protein 1,20230,17,coronal,n/a,1.080,3176.547,4034.778,188,258
67810540,RP_040922_01_F09,17030,Mef2d,myocyte enhancer factor 2D,17261,3,coronal,n/a,1.079,4059.614,5162.043,188,258
72472791,RP_051101_02_E09,45194,Necab1,N-terminal EF-hand calcium binding protein 1,69352,4,coronal,n/a,1.079,2000.100,2544.406,188,258
1854,RP_040526_01_H01,20376,Snap25,synaptosomal-associated protein 25,20614,2,coronal,n/a,1.078,5938.751,7557.724,188,258
2141,RP_040407_02_E05,57945,Dbr1,debranching enzyme homolog 1 (S. cerevisiae),83703,9,coronal,n/a,1.075,3973.572,5072.611,188,258
2033,RP_Baylor_102631,11572,Apbb1,"amyloid beta (A4) precursor protein-binding, family B, member 1",11785,7,coronal,n/a,1.074,4313.361,5510.091,188,258
297,RP_Baylor_253895,12704,Crhr1,corticotropin releasing hormone receptor 1,12921,11,coronal,n/a,1.074,744.675,951.644,188,258
79488933,RP_070129_01_B05,11534,Anxa5,annexin A5,11747,3,coronal,n/a,1.073,377.383,404.224,188,216
121097,RP_040507_01_A03,42099,Ssr2,"signal sequence receptor, beta",66256,3,coronal,n/a,1.072,1437.134,1839.706,188,258
293465,RP_040604_02_G01,43082,Rpf2,ribosome production factor 2 homolog (S. cerevisiae),67239,10,coronal,n/a,1.072,1381.567,4375.850,76,258
2179,RP_Baylor_102751,13441,Ei24,etoposide induced 2.4 mRNA,13663,9,coronal,n/a,1.071,3270.687,4191.597,188,258
79591723,RP_071218_02_B12,14592,Grm1,"glutamate receptor, metabotropic 1",14816,10,coronal,n/a,1.068,954.745,1193.467,188,251
74749983,RP_060220_04_F09,56714,Trim23,tripartite motif-containing 23,81003,13,coronal,n/a,1.067,212.651,273.424,188,258
1251,RP_Baylor_253955,18553,Papola,poly (A) polymerase alpha,18789,12,coronal,n/a,1.067,1903.396,2448.907,188,258
70743867,RP_050725_01_G07,88093,Camkv,CaM kinase-like vesicle-associated,235604,9,coronal,n/a,1.066,3781.859,4868.127,188,258
324212,RP_040617_01_E07,19015,Dusp1,dual specificity phosphatase 1,19252,17,coronal,n/a,1.066,1388.809,1797.306,187,258
868,RP_Baylor_253963,19056,Pvalb,parvalbumin,19293,15,coronal,n/a,1.062,718.440,928.238,188,258
75773701,RP_060530_01_A07,84364,Spsb4,splA/ryanodine receptor domain and SOCS box containing 4,211949,9,coronal,n/a,1.062,1382.810,1614.427,188,233
996,RP_Baylor_103045,20420,Son,Son DNA binding protein,20658,16,coronal,n/a,1.061,2226.209,2879.102,188,258
1014,RP_Baylor_103052,20740,Syt1,synaptotagmin I,20979,10,coronal,n/a,1.060,7154.889,9266.098,188,258
2027,RP_040420_01_A12,66503,Ankrd10,ankyrin repeat domain 10,102334,8,coronal,n/a,1.059,1601.991,2076.111,188,258
846,RP_Baylor_102983,18919,Psap,prosaposin,19156,10,coronal,n/a,1.058,3662.546,4749.780,188,258
74641219,RP_060220_05_G09,68134,Dnm3,dynamin 3,103967,1,coronal,n/a,1.056,1732.780,1875.954,188,215
1405,RP_040324_01_A01,18885,Prnp,prion protein,19122,2,coronal,n/a,1.056,3636.647,4725.768,188,258
79568020,RP_071204_02_A11,35770,Zbtb20,zinc finger and BTB domain containing 20,56490,16,coronal,n/a,1.056,488.685,635.345,188,258
340,RP_Baylor_102725,12987,Ddx5,DEAD (Asp-Glu-Ala-Asp) box polypeptide 5,13207,11,coronal,n/a,1.055,1699.301,2210.675,188,258
76115739,RP_060620_02_C07,18949,Psme1,"proteasome (prosome, macropain) 28 subunit, alpha",19186,14,coronal,n/a,1.053,672.926,723.976,188,213
71249747,RP_050419_02_A09,107375,9530091C08Rik,RIKEN cDNA 9530091C08 gene,320440,9,coronal,n/a,1.051,467.605,610.323,188,258
71587919,RP_050725_03_G05,17525,Mtap4,microtubule-associated protein 4,17758,9,coronal,n/a,1.051,1045.892,1380.025,186,258
2470,RP_Baylor_102948,18314,Pcsk1,proprotein convertase subtilisin/kexin type 1,18548,13,coronal,n/a,1.051,518.893,677.417,188,258
665,RP_Baylor_253935,33678,Mcm3ap,minichromosome maintenance deficient 3 (S. cerevisiae) associated protein,54387,10,coronal,n/a,1.051,1105.211,1443.284,188,258
654925,RP_040922_01_A11,36709,Gabarapl1,gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1,57436,6,coronal,n/a,1.050,4190.584,5477.395,188,258
77332094,RP_070116_02_A08,87610,Siglech,sialic acid binding Ig-like lectin H,233274,7,coronal,n/a,1.050,279.053,364.885,188,258
77340474,RP_070116_02_C12,12047,C1qc,"complement component 1, q subcomponent, C chain",12262,4,coronal,n/a,1.049,336.304,472.704,175,258
1872,RP_040526_01_H08,35355,Tcerg1,transcription elongation regulator 1 (CA150),56070,18,coronal,n/a,1.049,1241.686,2009.693,152,258
189,RP_Baylor_253885,12110,Camk2g,calcium/calmodulin-dependent protein kinase II gamma,12325,14,coronal,n/a,1.046,2873.442,3830.118,185,258
67870467,RP_041018_01_D09,17808,Nfs1,nitrogen fixation gene 1 (S. cerevisiae),18041,2,coronal,n/a,1.044,1330.444,1748.239,188,258
74658079,RP_060220_04_D04,45480,Exosc8,exosome component 8,69639,3,coronal,n/a,1.043,597.222,785.651,188,258
72472797,RP_051101_02_F01,13647,Erbb4,v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian),13869,1,coronal,n/a,1.042,967.372,1273.977,188,258
79908833,RP_071218_03_E02,23716,Odz3,odd Oz/ten-m homolog 3 (Drosophila),23965,8,coronal,n/a,1.042,205.852,269.847,175,239
79556704,RP_071204_01_D07,18587,Plp1,proteolipid protein (myelin) 1,18823,X,coronal,n/a,1.041,2180.631,2873.599,188,258
357097,RP_040617_02_B01,27763,Ing4,"inhibitor of growth family, member 4",28019,6,coronal,n/a,1.041,1651.073,2199.358,186,258
73718058,RP_050927_01_C05,12552,Ccr1,chemokine (C-C motif) receptor 1,12768,9,coronal,n/a,1.041,2117.990,2933.240,179,258
770,RP_Baylor_103306,60376,Pcdhga12,"protocadherin gamma subfamily A, 12",93724,18,coronal,n/a,1.039,2561.266,3382.182,188,258
76115738,RP_060620_02_C06,17980,Ntrk3,"neurotrophic tyrosine kinase, receptor, type 3",18213,7,coronal,n/a,1.039,257.378,339.905,188,258
70743871,RP_050725_01_G11,43834,Nacc2,"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",67991,2,coronal,n/a,1.039,369.129,487.678,188,258
71670684,RP_050505_04_C04,18413,Cdk14,cyclin-dependent kinase 14,18647,5,coronal,n/a,1.037,702.004,928.853,188,258
2675,RP_040526_02_B06,23740,Med24,mediator complex subunit 24,23989,11,coronal,n/a,1.037,488.988,647.010,188,258
75077213,RP_060412_02_E07,36616,Parva,"parvin, alpha",57342,7,coronal,n/a,1.037,355.649,480.851,184,258
1952,RP_040407_02_B01,43301,Ergic1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,67458,17,coronal,n/a,1.037,2346.074,3891.615,150,258
74988325,RP_060315_05_D01,110774,Rtl1,retrotransposon-like 1,353326,12,coronal,n/a,1.037,3713.094,5281.005,175,258
71924331,RP_050614_03_C02,20047,Scrg1,scrapie responsive gene 1,20284,8,coronal,n/a,1.036,328.821,435.548,188,258
74882606,RP_060315_04_F06,119897,Rap1gap2,RAP1 GTPase activating protein 2,380711,11,coronal,n/a,1.036,1878.900,2488.796,188,258
544328,RP_040625_01_H06,69818,Phyhip,phytanoyl-CoA hydroxylase interacting protein,105653,14,coronal,n/a,1.036,3558.931,4715.075,188,258
74881146,RP_060220_01_A04,16204,Itm2a,integral membrane protein 2A,16431,X,coronal,n/a,1.035,215.960,289.400,186,258
1970,RP_040507_01_E08,46155,Rabep2,"rabaptin, RAB GTPase binding effector protein 2",70314,7,coronal,n/a,1.035,448.475,735.439,152,258
67752308,RP_040922_01_D06,12672,Cplx1,complexin 1,12889,5,coronal,n/a,1.034,2918.453,3872.968,188,258
963,RP_040324_01_A03,20475,Serpini1,"serine (or cysteine) peptidase inhibitor, clade I, member 1",20713,3,coronal,n/a,1.033,1727.322,2293.819,188,258
324211,RP_040617_01_E06,43169,1700037H04Rik,RIKEN cDNA 1700037H04 gene,67326,2,coronal,n/a,1.033,1516.473,2014.520,188,258
74882227,RP_060315_04_E08,108726,Fnip2,folliculin interacting protein 2,329679,3,coronal,n/a,1.033,425.176,564.976,188,258
655499,RP_040922_01_B12,42884,Oxct1,3-oxoacid CoA transferase 1,67041,15,coronal,n/a,1.032,3981.605,5293.712,188,258
1282,RP_040526_01_D07,20271,Slc19a1,"solute carrier family 19 (folate transporter), member 1",20509,10,coronal,n/a,1.032,752.549,1000.819,188,258
2681,RP_Baylor_103079,21646,Tle3,"transducin-like enhancer of split 3, homolog of Drosophila E(spl)",21887,9,coronal,n/a,1.032,688.425,915.723,188,258
73994669,RP_051214_03_E04,14509,Gpc1,glypican 1,14733,1,coronal,n/a,1.030,252.374,759.877,69,214
276075,RP_040609_01_C07,74235,Pygb,brain glycogen phosphorylase,110078,2,coronal,n/a,1.029,686.978,981.527,149,219
659,RP_040324_01_E10,84402,Mapre2,"microtubule-associated protein, RP/EB family, member 2",212307,18,coronal,n/a,1.028,3150.345,4204.288,188,258
1187,RP_Baylor_102714,12820,Ctsl,cathepsin L,13039,13,coronal,n/a,1.028,379.088,505.919,188,258
356855,RP_040617_01_H04,87557,Zfp790,zinc finger protein 790,233056,7,coronal,n/a,1.028,589.314,786.516,188,258
760,RP_040324_01_F03,35460,Olfm1,olfactomedin 1,56177,2,coronal,n/a,1.028,5017.405,6697.565,188,258
74882585,RP_060315_04_F04,54778,Fbxo34,F-box protein 34,78938,14,coronal,n/a,1.027,972.881,1299.483,188,258
70634297,RP_050725_01_F02,46882,Pcgf6,polycomb group ring finger 6,71041,19,coronal,n/a,1.027,419.143,559.993,188,258
70301084,RP_050309_01_E03,85296,Rapgef5,Rap guanine nucleotide exchange factor (GEF) 5,217944,12,coronal,n/a,1.027,1209.847,1617.198,188,258
77332708,RP_070116_02_B08,14898,Hba-a1,"hemoglobin alpha, adult chain 1",15122,11,coronal,n/a,1.025,279.366,373.978,188,258
2419,RP_Baylor_253914,136016,Gm953,"gene model 953, (NCBI)",381163,18,coronal,n/a,1.023,4349.610,5835.081,188,258
2171,RP_Baylor_102737,13334,E2f1,E2F transcription factor 1,13555,2,coronal,n/a,1.023,4715.139,6327.885,188,258
76085747,RP_060530_02_G01,42998,Smarca2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",67155,19,coronal,n/a,1.022,5002.583,4452.625,188,171
67870468,RP_041018_01_D10,86309,Rin1,Ras and Rab interactor 1,225870,19,coronal,n/a,1.020,1654.390,2226.006,188,258
1734,RP_040507_02_H04,14484,Gng7,"guanine nucleotide binding protein (G protein), gamma 7",14708,10,coronal,n/a,1.019,219.104,295.001,188,258
73616035,RP_050818_02_A05,74215,Syt17,synaptotagmin XVII,110058,7,coronal,n/a,1.019,814.188,1096.507,188,258
1898,RP_040507_02_E09,17593,Fam89b,"family with sequence similarity 89, member B",17826,19,coronal,n/a,1.018,649.670,875.705,188,258
930,RP_040315_01_24,89057,Sbno1,"sno, strawberry notch homolog 1 (Drosophila)",243272,5,coronal,n/a,1.018,770.625,1132.672,131,196
2474,RP_040407_02_G11,88254,Pdk3,"pyruvate dehydrogenase kinase, isoenzyme 3",236900,X,coronal,n/a,1.017,946.135,1276.409,188,258
675,RP_Baylor_102912,17485,ND3,NADH dehydrogenase subunit 3,17718,MT,coronal,n/a,1.017,2532.651,3493.065,184,258
2737,RP_Baylor_103195,33692,Ywhab,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide",54401,2,coronal,n/a,1.016,1485.693,2006.815,188,258
1237,RP_Baylor_103165,29546,Ndrg2,N-myc downstream regulated gene 2,29811,14,coronal,n/a,1.015,870.459,1176.427,188,258
73616034,RP_050818_02_A01,52467,Msi2,Musashi homolog 2 (Drosophila),76626,11,coronal,n/a,1.014,439.590,614.393,182,258
74511818,RP_060220_03_B06,16347,Kif5c,kinesin family member 5C,16574,2,coronal,n/a,1.013,3342.187,4526.624,188,258
77869778,RP_070205_01_B04,11551,Ap1b1,"adaptor protein complex AP-1, beta 1 subunit",11764,11,coronal,n/a,1.013,896.825,1234.734,170,237
72077478,RP_051017_03_B02,92948,Ephb1,Eph receptor B1,270190,9,coronal,n/a,1.012,196.685,266.653,188,258
67850946,RP_041018_01_A05,44721,Prpf6,PRP6 pre-mRNA splicing factor 6 homolog (yeast),68879,2,coronal,n/a,1.012,785.391,1106.929,122,174
2323,RP_040507_02_A11,15952,Irak1,interleukin-1 receptor-associated kinase 1,16179,X,coronal,n/a,1.011,1603.115,2175.225,188,258
79591577,RP_071204_04_C09,54753,Ltn1,listerin E3 ubiquitin protein ligase 1,78913,16,coronal,n/a,1.011,405.362,550.185,188,258
74273308,RP_050927_02_G02,20419,Sod3,"superoxide dismutase 3, extracellular",20657,5,coronal,n/a,1.011,930.723,1263.300,188,258
79556706,RP_071204_01_D08,14191,Gad1,glutamate decarboxylase 1,14415,2,coronal,n/a,1.010,2270.891,3086.320,188,258
74882915,RP_060315_04_H05,29760,Scd3,stearoyl-coenzyme A desaturase 3,30049,19,coronal,n/a,1.010,2790.769,3146.505,188,214
